origin,origin_latitude,origin_longitude,destination,destination_latitude,destination_longitude
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,GDL,20.5218,-103.311
MEX,19.4363,-99.0721,GDL,20.5218,-103.311
CJS,31.6361,-106.429,MEX,19.4363,-99.0721
CJS,31.6361,-106.429,MEX,19.4363,-99.0721
MEX,19.4363,-99.0721,PVR,20.6801,-105.254
MEX,19.4363,-99.0721,PVR,20.6801,-105.254
MEX,19.4363,-99.0721,GDL,20.5218,-103.311
MEX,19.4363,-99.0721,GDL,20.5218,-103.311
MEX,19.4363,-99.0721,GDL,20.5218,-103.311
MEX,19.4363,-99.0721,GDL,20.5218,-103.311
PVR,20.6801,-105.254,MEX,19.4363,-99.0721
PVR,20.6801,-105.254,MEX,19.4363,-99.0721
MEX,19.4363,-99.0721,ZCL,22.8971,-102.687
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
MEX,19.4363,-99.0721,CDG,49.0128,2.55
GDL,20.5218,-103.311,MEX,19.4363,-99.0721
GDL,20.5218,-103.311,MEX,19.4363,-99.0721
GDL,20.5218,-103.311,MEX,19.4363,-99.0721
MEX,19.4363,-99.0721,CJS,31.6361,-106.429
MEX,19.4363,-99.0721,CJS,31.6361,-106.429
MEX,19.4363,-99.0721,AMS,52.3086,4.76389
MEX,19.4363,-99.0721,AMS,52.3086,4.76389
MEX,19.4363,-99.0721,AMS,52.3086,4.76389
MEX,19.4363,-99.0721,AMS,52.3086,4.76389
MEX,19.4363,-99.0721,AMS,52.3086,4.76389
MEX,19.4363,-99.0721,AMS,52.3086,4.76389
MEX,19.4363,-99.0721,AMS,52.3086,4.76389
MEX,19.4363,-99.0721,ATL,33.6367,-84.4281
MEX,19.4363,-99.0721,ATL,33.6367,-84.4281
MEX,19.4363,-99.0721,CEN,27.3926,-109.833
MEX,19.4363,-99.0721,CEN,27.3926,-109.833
MEX,19.4363,-99.0721,CEN,27.3926,-109.833
MEX,19.4363,-99.0721,CEN,27.3926,-109.833
ZCL,22.8971,-102.687,MEX,19.4363,-99.0721
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,MAD,40.4719,-3.56264
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
MEX,19.4363,-99.0721,SCL,-33.393,-70.7858
